Obs#,Time,Timepoint,Date,configName,configAuthor,Treatment,Veg,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
67,9:42:01,11,10/16/24,Albany,M Sturchio,AV,Radicchio,0.044683,2.921513,0.04401,0.283443,0.652947,0.647514,1.298763,0.645816,6.395072,6.44873,12.827037,0.29853,1.8,PSF-00495_20241016094201_46d,0,0,0,94.738129,306.560028,0.690964,0.5,0.8,80.690948,1,47.1,46.7,11.77,10.78,10.78,101.25,156.7,159,-1.5,292,3.934,9:36:38,10/16/24,-0.3,1,-0.001,0.001,-9999,0.028,0.281,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.49974,2.44158,1.659332,0.941078,0.463944,-0.009198,0.513406,0.353171,94.738129,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016094201_46d,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
53,13:31:58,15,10/16/24,Albany,M Sturchio,AV,Radicchio,0.103108,2.919843,0.099591,0.730807,0.66229,0.64825,1.398485,0.736195,6.395771,6.53429,13.79775,0.29853,1.8,PSF-00495_20241016133158_8dd,0,0,0,78.63414,254.520172,0.691049,0.5,0.8,20.086355,1,40.52,39.66,14.29,11.9,11.9,101.36,156.5,156.7,-0.2,73,3.815,13:22:41,10/16/24,-0.21,1,-0.002,-0.001,-0.008,0.242,0.307,0.502,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488755,2.43187,1.657599,0.935345,0.419288,-0.024061,0.393685,0.168857,78.63414,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016133158_8dd,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
56,15:12:11,17,10/16/24,Albany,M Sturchio,Control,Radicchio,0.072475,2.923531,0.070722,0.407463,0.603336,0.59552,1.182571,0.579235,5.871304,5.948355,11.659101,0.29853,1.8,PSF-00495_20241016151211_984,0,0,0,101.255539,327.773438,0.691081,0.5,0.8,15.729571,1,43.54,42.98,11.76,9.38,9.38,101.43,156.9,158.9,-1.2,57,3.755,15:04:49,10/16/24,-0.34,1,-0.001,-0.001,-9999,0.163,0.488,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.494247,2.436745,1.661435,0.940786,0.464107,-0.023193,0.311525,0.155607,101.255539,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016151211_984,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
67,15:15:18,17,10/16/24,Albany,M Sturchio,Control,Radish,0.122296,2.92144,0.117382,0.691011,0.607256,0.593982,1.19902,0.591763,5.85629,5.987173,11.821593,0.29853,1.8,PSF-00495_20241016151518_ca2,0,0,0,77.954292,252.597565,0.691389,0.5,0.8,25.391933,1,44.45,43.48,11.55,9.59,9.59,101.43,156.7,158.7,-1.3,92,3.751,15:15:03,10/16/24,-0.45,1,-0.005,-0.004,-0.015,0.043,0.061,-0.027,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.495041,2.438204,1.659256,0.940323,0.468129,-0.018928,0.332085,0.184952,77.954292,0.0003,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016151518_ca2,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
74,13:38:08,15,10/17/24,Albany,M Sturchio,AV,Radish,0.10638,2.920822,0.102641,0.958852,0.710016,0.691491,1.652303,0.942288,6.776038,6.957562,16.191196,0.29853,1.8,PSF-00495_20241017133808_b02,0,0,0,87.737206,284.686096,0.691811,0.5,0.8,27.027637,1,36.13,35.19,17.17,14.46,14.46,102.05,156.6,154.5,1.3,98,3.621,13:30:20,10/17/24,-0.19,1,-0.008,-0.001,-0.003,0.038,0.053,0.14,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.481424,2.425148,1.658614,0.929858,0.373417,-0.028311,0.363458,0.189873,87.737206,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017133808_b02,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
28,7:08:44,9,10/16/24,Albany,M Sturchio,AV,Radicchio,0.173226,2.921519,0.16353,0.956037,0.638842,0.620551,1.22416,0.585319,6.141026,6.322034,12.114403,0.29853,1.8,PSF-00495_20241016070844_46d,0,0,0,110.34787,358.164673,0.691907,0.5,0.8,28.088287,1,44.61,43.33,12.26,9.9,9.9,101.05,156.7,158.7,-1.3,101,4.044,7:06:23,10/16/24,-0.26,1,-0.007,-0.003,0.012,0.832,0.737,0.085,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.494662,2.438008,1.659338,0.940449,0.454866,-0.023208,0.148166,0.193083,110.34787,0.000293,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016070844_46d,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
68,15:15:41,17,10/16/24,Albany,M Sturchio,Control,Radish,0.154674,2.919955,0.146893,0.694843,0.616197,0.602834,1.091933,0.475736,5.943521,6.075273,10.765704,0.29853,1.8,PSF-00495_20241016151541_eb3,0,0,0,92.42392,300.65094,0.692587,0.5,0.8,21.708431,1,45.13,44.15,11.54,8.2,8.2,101.43,156.5,158.7,-1.4,78,3.75,15:15:03,10/16/24,-0.45,1,0.003,0.005,0.028,0.591,0.328,-0.26,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.49604,2.439143,1.657715,0.940318,0.468287,-0.032605,0.334706,0.173643,92.42392,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016151541_eb3,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
88,13:59:43,15,10/16/24,Albany,M Sturchio,AV,Spinach,0.07181,2.921933,0.070088,0.493829,0.654847,0.645371,1.362179,0.707332,6.364735,6.458189,13.433983,0.29853,1.8,PSF-00495_20241016135943_af7,0,0,0,102.783676,334.453217,0.692681,0.5,0.8,7.862021,1,40.14,39.56,14.26,11.5,11.5,101.4,156.7,158.5,-1.1,28,3.782,13:58:24,10/16/24,-0.18,1,-0.005,0.002,0.017,-0.003,0.025,0.047,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488601,2.431302,1.659768,0.939858,0.41975,-0.027817,0.550001,0.131629,102.783676,0.000294,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016135943_af7,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
67,13:42:04,15,10/16/24,Albany,M Sturchio,Control,Radicchio,0.139219,2.923077,0.13289,1.287912,0.690849,0.666174,1.66188,0.971031,6.57172,6.81514,16.394245,0.29853,1.8,PSF-00495_20241016134204_35a,0,0,0,89.75351,292.273529,0.692913,0.5,0.8,35.930168,1,41.64,40.15,14.52,14.54,14.54,101.37,156.9,158.4,-1,130,3.802,13:37:36,10/16/24,-0.24,1,0.007,-0.001,0.014,0.011,0.072,-0.32,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489447,2.433447,1.660962,0.939507,0.415413,0.000792,0.458084,0.21674,89.75351,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016134204_35a,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
84,13:56:28,15,10/16/24,Albany,M Sturchio,Control,Spinach,0.024974,2.919577,0.024762,0.190778,0.655414,0.651746,1.428489,0.773075,6.428463,6.464633,14.089812,0.29853,1.8,PSF-00495_20241016135628_937,0,0,0,107.49292,350.231415,0.69308,0.5,0.8,18.648632,1,39.28,39.06,14.61,12.22,12.22,101.38,156.4,158.8,-1.5,67,3.78,13:48:11,10/16/24,-0.29,1,0.001,0.002,-9999,0.133,0.15,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.487783,2.430186,1.657323,0.940548,0.413922,-0.024137,0.535259,0.164319,107.49292,0.000294,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016135628_937,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
26,7:08:12,9,10/16/24,Albany,M Sturchio,AV,Radicchio,0.109519,2.922251,0.105563,0.548837,0.628792,0.618297,1.149546,0.520754,6.118688,6.222551,11.375958,0.29853,1.8,PSF-00495_20241016070812_0c0,0,0,0,121.90139,397.569183,0.693383,0.5,0.8,32.398266,1,43.23,42.51,12.5,8.96,8.96,101.05,156.8,158.7,-1.2,117,4.046,7:06:23,10/16/24,-0.26,1,0.001,0.001,-0.04,0.527,0.84,2.833,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.493382,2.436049,1.6601,0.94032,0.450543,-0.034981,0.144257,0.205963,121.90139,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016070812_0c0,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
53,13:29:41,15,10/17/24,Albany,M Sturchio,AV,Spinach,0.073261,2.921174,0.071469,0.728074,0.668949,0.654878,1.696789,1.02784,6.415525,6.553379,16.622635,0.29853,1.8,PSF-00495_20241017132941_93e,0,0,0,100.556374,328.411804,0.69381,0.5,0.8,22.826611,1,31.57,30.9,18.36,14.87,14.87,102.08,156.6,138.8,11.4,82,3.627,13:20:04,10/17/24,-0.19,1,0.001,0.001,-0.003,-0.032,-0.028,0.179,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.474609,2.418402,1.658979,0.890916,0.355841,-0.036909,0.313394,0.176913,100.556374,0.000306,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017132941_93e,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
66,13:35:17,15,10/17/24,Albany,M Sturchio,AV,Radicchio,0.12399,2.921868,0.118943,1.15621,0.697067,0.674747,1.677428,0.980362,6.612575,6.83131,16.438931,0.29853,1.8,PSF-00495_20241017133517_4bc,0,0,0,84.666252,276.536835,0.693834,0.5,0.8,19.796497,1,34.5,33.39,17.61,14.69,14.69,102.04,156.7,158.5,-1.1,71,3.622,13:30:20,10/17/24,-0.19,1,-0.007,-0.004,0.015,0.144,0.309,0.782,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.478591,2.422744,1.659701,0.939747,0.366837,-0.03062,0.347223,0.167734,84.666252,0.000303,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017133517_4bc,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
64,13:34:54,15,10/17/24,Albany,M Sturchio,AV,Radicchio,0.040573,2.922169,0.040017,0.422599,0.667327,0.659169,1.732265,1.064937,6.459796,6.539749,16.97604,0.29853,1.8,PSF-00495_20241017133454_1ed,0,0,0,96.655365,316.133728,0.694258,0.5,0.8,22.870884,1,32.9,32.5,17.67,15.19,15.19,102.04,156.8,158,-0.8,82,3.623,13:30:20,10/17/24,-0.19,1,-0.002,-0.002,0.009,0.016,0.242,0.531,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.477202,2.420439,1.660015,0.938586,0.365958,-0.02606,0.345111,0.177003,96.655365,0.000305,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017133454_1ed,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
45,15:09:07,17,10/16/24,Albany,M Sturchio,AV,Radicchio,0.058888,2.91969,0.057723,0.379276,0.598574,0.591278,1.258827,0.660253,5.830279,5.902222,12.412627,0.29853,1.8,PSF-00495_20241016150907_6ca,0,0,0,98.105553,321.674469,0.695016,0.5,0.8,11.198289,1,42.41,41.9,12.04,10.32,10.32,101.42,156.5,159.1,-1.7,40,3.76,15:04:49,10/16/24,-0.34,1,-0.002,0.001,-0.016,0.104,0.224,0.808,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.492572,2.43512,1.65744,0.941334,0.458943,-0.016719,0.290101,0.141636,98.105553,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016150907_6ca,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
75,7:26:30,9,10/16/24,Albany,M Sturchio,AV,Radish,0.352267,2.920093,0.314346,1.264065,0.632495,0.608277,1.035558,0.403063,6.018542,6.258155,10.246225,0.29853,1.8,PSF-00495_20241016072630_d6a,0,0,0,105.50666,346.009247,0.695076,0.5,0.8,39.233494,1,53.43,51.38,9.4,7.43,7.43,101.07,156.5,152.6,2.5,141,4.018,7:16:33,10/16/24,-0.38,1,0.002,0.003,-0.012,0.066,0.106,0.165,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.507082,2.45073,1.657858,0.924868,0.510163,-0.018499,0.271813,0.226388,105.50666,0.000288,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016072630_d6a,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
29,13:16:20,15,10/16/24,Albany,M Sturchio,AV,Radish,0.440649,2.922732,0.382918,2.187539,0.735168,0.693269,1.308365,0.573197,6.839869,7.253253,12.908481,0.29853,1.8,PSF-00495_20241016131620_824,0,0,0,82.46756,271.235718,0.695956,0.5,0.8,29.205664,1,43.71,41.21,14.73,10.9,10.9,101.36,156.8,157.4,-0.4,105,3.834,13:12:24,10/16/24,-0.19,1,0.001,0.001,0.03,0.05,0.006,0.158,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.490986,2.436186,1.660601,0.937128,0.41185,-0.038896,0.286669,0.19596,82.46756,0.0003,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016131620_824,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
66,15:14:50,17,10/16/24,Albany,M Sturchio,Control,Radish,0.301226,2.920161,0.273059,1.294159,0.622675,0.597791,1.099311,0.476636,5.893749,6.139083,10.838334,0.29853,1.8,PSF-00495_20241016151450_b13,0,0,0,82.622765,271.785034,0.696,0.5,0.8,25.835468,1,45.55,43.73,11.56,8.3,8.3,101.43,156.5,158.7,-1.4,93,3.71,15:04:49,10/16/24,-0.34,1,0.004,0.002,0.019,0.031,0.193,0.23,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.495404,2.439555,1.657929,0.940339,0.467918,-0.031827,0.328958,0.18578,82.622765,0.000292,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016151450_b13,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
39,13:24:16,15,10/16/24,Albany,M Sturchio,AV,Radicchio,0.247665,2.922856,0.228319,1.775773,0.684987,0.650965,1.464847,0.77986,6.423276,6.758982,14.454103,0.29853,1.8,PSF-00495_20241016132416_459,0,0,0,87.674263,288.569916,0.696177,0.5,0.8,17.393314,1,41.37,39.31,14.49,12.61,12.61,101.34,156.8,158.2,-0.9,62,3.804,13:22:41,10/16/24,-0.21,1,0.007,0.001,0.019,0.113,0.202,0.522,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488188,2.433015,1.660731,0.939181,0.415901,-0.018979,0.34481,0.160278,87.674263,0.000297,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016132416_459,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
51,7:18:33,9,10/16/24,Albany,M Sturchio,Control,Radish,0.450645,2.924021,0.390467,1.594001,0.636146,0.605702,1.045332,0.409186,5.9926,6.293805,10.342141,0.29853,1.8,PSF-00495_20241016071833_5fe,0,0,0,94.357613,310.619843,0.696228,0.5,0.8,51.934944,1,51.07,48.62,10.16,7.56,7.56,101.07,157,155.5,1,186,4.03,7:16:33,10/16/24,-0.38,1,0.001,-0.002,0.03,-0.142,0.186,0.802,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.502913,2.447409,1.661947,0.932229,0.4949,-0.024846,0.219753,0.264526,94.357613,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016071833_5fe,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
81,7:32:30,9,10/16/24,Albany,M Sturchio,AV,Spinach,0.736502,2.919704,0.588142,3.291457,0.671333,0.608282,1.231602,0.560269,6.018753,6.642624,12.186301,0.29853,1.8,PSF-00495_20241016073230_419,0,0,0,113.249298,373.111359,0.696473,0.5,0.8,12.913844,1,57.21,51.84,9.27,9.99,9.99,101.06,156.5,158.7,-1.4,46,4,7:28:36,10/16/24,-0.63,1,-0.01,-0.004,-0.004,0.233,0.454,1.142,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.507776,2.456103,1.657455,0.940227,0.512873,0.00844,0.311217,0.146741,113.249298,0.000291,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016073230_419,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
20,15:01:39,17,10/16/24,Albany,M Sturchio,AV,Radish,0.133067,2.920053,0.127267,0.810822,0.619167,0.603576,1.259355,0.640188,5.95103,6.104756,12.416769,0.29853,1.8,PSF-00495_20241016150139_45f,0,0,0,99.497437,328.169708,0.696811,0.5,0.8,16.56728,1,41.27,40.23,12.97,10.32,10.32,101.42,156.5,158.5,-1.3,59,3.77,14:54:31,10/16/24,-0.24,1,0.004,0.002,0.014,0.308,0.21,-0.139,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.489877,2.433201,1.657817,0.939709,0.442073,-0.026304,0.236969,0.15774,99.497437,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016150139_45f,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
27,7:08:24,9,10/16/24,Albany,M Sturchio,AV,Radicchio,0.092435,2.919822,0.089598,0.475179,0.628033,0.618928,1.159229,0.531196,6.124728,6.214825,11.471376,0.29853,1.8,PSF-00495_20241016070824_338,0,0,0,97.906349,323.02774,0.69691,0.5,0.8,39.609741,1,43.46,42.83,12.4,9.09,9.09,101.05,156.5,159,-1.6,142,4.045,7:06:23,10/16/24,-0.26,1,0.003,0,-0.031,0.287,0.927,2.303,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.49388,2.436386,1.657577,0.941061,0.452332,-0.03273,0.145813,0.22721,97.906349,0.000291,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016070824_338,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
10,9:04:08,11,10/16/24,Albany,M Sturchio,AV,Radish,0.435159,2.919086,0.378704,2.090075,0.698396,0.658296,1.251542,0.553146,6.504867,6.901115,12.366957,0.29853,1.8,PSF-00495_20241016090408_663,0,0,0,94.515678,311.847198,0.696917,0.5,0.8,54.969593,1,51.06,48.13,11.56,10.23,10.23,101.2,156.4,158.8,-1.5,197,3.981,8:54:11,10/16/24,-0.33,1,0.006,0.004,0.014,0.42,-0.356,-0.199,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.501869,2.447034,1.656816,0.94052,0.46779,-0.012687,0.284343,0.273521,94.515678,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016090408_663,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
86,13:42:46,15,10/17/24,Albany,M Sturchio,AV,Radicchio,0.059346,2.922208,0.058165,0.603498,0.647293,0.635641,1.693837,1.046544,6.229562,6.343759,16.600344,0.29853,1.8,PSF-00495_20241017134246_c3e,0,0,0,86.685417,286.209595,0.697126,0.5,0.8,22.12797,1,33.58,32.97,16.86,14.84,14.84,102.04,156.8,158.3,-1,79,3.617,13:40:44,10/17/24,-0.14,1,0.002,0.001,-9999,0.065,0.091,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.478073,2.421464,1.660055,0.939208,0.377987,-0.021077,0.392755,0.174478,86.685417,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241017134246_c3e,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
6,14:56:33,17,10/16/24,Albany,M Sturchio,AV,Radish,0.134949,2.92039,0.128989,0.802455,0.641315,0.625889,1.26647,0.625155,6.169859,6.321925,12.48455,0.29853,1.8,PSF-00495_20241016145633_235,0,0,0,97.289444,321.251404,0.697155,0.5,0.8,16.967356,1,39.94,38.98,14.01,10.41,10.41,101.44,156.5,151.2,3.4,61,3.781,14:54:31,10/16/24,-0.24,1,0,0.002,0.054,0.058,0.135,0.372,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.487779,2.431143,1.658166,0.921566,0.423919,-0.0363,0.197002,0.158921,97.289444,0.000291,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016145633_235,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
37,15:05:51,17,10/16/24,Albany,M Sturchio,AV,Radicchio,0.066046,2.92,0.064585,0.386745,0.602905,0.595467,1.204825,0.60192,5.871121,5.94446,11.879209,0.29853,1.8,PSF-00495_20241016150551_8e1,0,0,0,88.056923,291.317596,0.697729,0.5,0.8,12.285556,1,41.78,41.27,12.38,9.66,9.66,101.42,156.5,158.9,-1.5,44,3.764,15:04:49,10/16/24,-0.34,1,0.004,0.004,-9999,0.153,0.289,-9999,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.491559,2.434175,1.657762,0.940772,0.452768,-0.026771,0.267451,0.144779,88.056923,0.000291,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016150551_8e1,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
20,13:12:37,15,10/16/24,Albany,M Sturchio,AV,Radish,0.245339,2.920431,0.226326,1.668211,0.726355,0.694334,1.465548,0.739193,6.848672,7.164522,14.455667,0.29853,1.8,PSF-00495_20241016131237_c68,0,0,0,93.22715,308.498016,0.697803,0.5,0.8,27.744747,1,40.93,39.13,15.56,12.61,12.61,101.38,156.5,157.3,-0.5,99,3.838,13:12:24,10/16/24,-0.19,1,-0.005,0.002,-0.006,-0.072,-0.181,0.021,1,150,0.005,2,0.16585,0,0.02923,0,0,-0.000068,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.487691,2.432182,1.658208,0.936843,0.398276,-0.030244,0.264336,0.191328,93.22715,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20241016131237_c68,PFA-00525,PSA-00537,PSF-00495,RHS-0718,3.0.0,2024-10-15T11:49:10.185Z
